1446.326294;-92.735001;
1468.473267;-92.606720;
1490.620239;-92.511017;
1512.767090;-92.413750;
1534.914063;-92.502014;
1557.061035;-92.499321;
1579.208008;-92.532410;
1601.354980;-92.542145;
1623.501953;-92.781227;
1645.648926;-93.028976;
1667.795898;-93.080856;
1689.942871;-93.088768;
1712.089722;-92.990707;
1734.236694;-92.868500;
1756.383667;-92.741501;
1778.530640;-92.810631;
1800.677490;-92.967926;
1822.824463;-93.213669;
1844.971436;-93.198738;
1867.118408;-93.019409;
1889.265381;-92.928085;
1911.412354;-92.852036;
1933.559326;-92.912102;
1955.706177;-92.900398;
1977.853149;-92.844078;
2000.000122;-92.933647;
2022.147095;-93.165604;
2044.294067;-93.367378;
2066.440918;-93.467682;
2088.587891;-93.579247;
2110.734863;-93.460632;
2132.881836;-93.124588;
2155.028809;-93.008774;
2177.175781;-93.163834;
2199.322754;-93.087860;
2221.469727;-93.050293;
2243.616699;-93.040237;
2265.763672;-92.896378;
2287.910645;-92.674347;
2310.057617;-92.483078;
2332.204590;-92.343246;
2354.351563;-92.167213;
2376.498535;-92.078796;
2398.645264;-92.106972;
2420.792236;-92.093567;
2442.939209;-92.019913;
2465.086182;-92.265739;
2487.233154;-92.358582;
2509.380127;-92.358826;
2531.526855;-92.604637;
2553.673828;-92.783630;
2575.820801;-92.813179;
2597.967773;-92.797424;
2620.114746;-92.844666;
2642.261719;-92.855362;
2664.408691;-92.888229;
2686.555664;-93.004379;
2708.702637;-93.053040;
2730.849609;-93.163818;
2752.996582;-93.381538;
2775.143555;-93.615448;
2797.290527;-93.677032;
2819.437500;-93.686867;
2841.584473;-93.716446;
2863.731445;-93.559555;
2885.878418;-93.523056;
2908.025391;-93.539085;
2930.172363;-93.524254;
2952.319336;-93.709763;
2974.466309;-93.912094;
2996.613281;-93.834267;
3000.000000;-93.578293;
3017.206543;-93.218140;
3092.105469;-92.871307;
3167.004150;-92.734825;
3241.902832;-92.731720;
3316.801758;-92.715088;
3391.700439;-92.679016;
3466.599121;-92.605446;
3541.498047;-92.582809;
3616.396729;-92.564468;
3691.295410;-92.483887;
3766.194336;-92.420471;
3841.093262;-92.342194;
3915.991943;-92.303818;
3990.890625;-92.313980;
4065.789551;-92.440376;
4140.688477;-92.633865;
4215.586914;-92.823029;
4290.485840;-92.785339;
4365.384766;-92.623856;
4440.283203;-92.584686;
4515.182129;-92.472702;
4590.081055;-92.413628;
4664.979492;-92.446098;
4739.878418;-92.449066;
4814.777344;-92.412483;
4889.675781;-92.399124;
4964.575195;-92.427376;
5039.473633;-92.370918;
5114.372070;-92.363861;
5189.271484;-92.339249;
5264.169922;-92.322304;
5339.068848;-92.322983;
5413.967773;-92.348267;
5488.866211;-92.394730;
5563.765137;-92.356583;
5638.664063;-92.345245;
5713.562500;-92.413040;
5788.461426;-92.363731;
5863.360352;-92.268234;
5938.258789;-92.394409;
6013.157715;-92.508484;
6088.056641;-92.515533;
6162.955078;-92.537430;
6237.854492;-92.599152;
6312.752930;-92.577370;
6387.651367;-92.495773;
6462.550781;-92.328033;
6537.449219;-92.206123;
6612.348145;-92.204575;
6687.247070;-92.176704;
6762.145508;-92.280487;
6837.043945;-92.197174;
6911.943359;-92.129433;
6986.841797;-92.237442;
7061.740234;-92.301361;
7136.639648;-92.273621;
7211.538086;-92.329605;
7286.437500;-92.428391;
7361.335938;-92.451057;
7436.234375;-92.422852;
7511.133789;-92.515686;
7586.032227;-92.699821;
7660.930664;-92.851753;
7735.830078;-92.831406;
7810.728516;-92.885391;
7885.626953;-92.916855;
7960.526367;-93.048134;
8035.424805;-93.224426;
8110.323242;-93.271225;
8185.222656;-93.294975;
8260.121094;-93.530190;
8335.019531;-93.395065;
8409.918945;-93.154228;
8484.817383;-92.998573;
8559.716797;-93.040199;
8634.615234;-92.998291;
8709.513672;-92.944366;
8784.413086;-92.985214;
8859.311523;-93.107788;
8934.209961;-93.085976;
9009.109375;-93.024857;
9084.007813;-92.874825;
9158.906250;-92.867058;
9233.805664;-92.912170;
9308.704102;-92.894127;
9383.602539;-92.877266;
9458.501953;-92.976440;
9533.400391;-93.094139;
9608.298828;-93.169792;
9683.198242;-93.212387;
9758.096680;-93.347122;
9832.996094;-93.428917;
9907.894531;-93.403702;
9982.792969;-93.258987;
10000.000000;-93.110855;
10033.871094;-93.056213;
10255.340820;-92.981674;
10476.810547;-92.794334;
10698.279297;-92.740181;
10919.749023;-92.634033;
11141.218750;-92.481110;
11362.688477;-92.449860;
11584.158203;-92.488167;
11805.626953;-92.476799;
12027.096680;-92.232391;
12248.566406;-92.059418;
12470.036133;-92.037552;
12691.505859;-91.934196;
12912.974609;-91.916039;
13134.444336;-92.006912;
13355.914063;-91.956070;
13577.382813;-92.083542;
13798.853516;-92.236237;
14020.322266;-92.039032;
14241.791992;-91.997383;
14463.261719;-91.933052;
14684.730469;-91.864151;
14906.201172;-91.940353;
15127.669922;-91.826569;
15349.139648;-91.833725;
15570.609375;-91.920395;
15792.078125;-91.915329;
16013.548828;-91.940849;
16235.017578;-91.943329;
16456.488281;-91.951477;
16677.957031;-91.993568;
16899.425781;-91.951057;
17120.894531;-91.929718;
17342.365234;-92.109726;
17563.835938;-92.196198;
17785.304688;-92.328552;
18006.773438;-92.434052;
18228.242188;-92.244606;
18449.712891;-92.296967;
18671.183594;-92.434151;
18892.652344;-92.277443;
19114.121094;-91.986023;
19335.589844;-91.943581;
19557.060547;-91.848328;
19778.531250;-91.712448;
20000.000000;-91.758614;
20221.468750;-91.745522;
20442.937500;-91.722916;
20664.408203;-91.566147;
20885.878906;-91.339371;
21107.347656;-91.179268;
21328.816406;-91.044830;
21550.285156;-91.010773;
21771.755859;-91.025276;
21993.226563;-91.109863;
22214.695313;-91.217644;
22436.164063;-91.303680;
22657.632813;-91.371803;
22879.103516;-91.439499;
23100.574219;-91.381088;
23322.042969;-91.291565;
23543.511719;-91.212509;
23764.980469;-91.117050;
23986.451172;-90.336372;
24207.921875;-89.788452;
24429.390625;-89.704208;
24650.859375;-89.630753;
24872.328125;-89.589355;
25093.798828;-89.553696;
25315.267578;-89.523575;
25536.738281;-89.523712;
25758.207031;-89.575050;
25979.677734;-89.487564;
26201.146484;-89.405205;
26422.615234;-89.414307;
26644.085938;-89.402817;
26865.554688;-89.387939;
27087.025391;-89.285492;
27308.494141;-89.749367;
27529.962891;-90.222794;
27751.433594;-90.201431;
27972.902344;-90.228668;
